,O*NET-SOC Code,Title,AISE,complementarity,job zone,robotic
553,33-9099.00,"Protective Service Workers, All Other",0.6064718162839249,,,0.8809523809523809
554,33-9099.02,Retail Loss Prevention Specialists,0.1795407098121085,0.5691666666666666,2.0,0.5119047619047619
555,35-1011.00,Chefs and Head Cooks,0.0104384133611691,0.6483333333333333,3.0,0.1428571428571428
556,35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers,0.0501043841336116,0.635,2.0,0.3452380952380952
557,35-2011.00,"Cooks, Fast Food",0.0208768267223382,0.4663888888888889,1.0,0.238095238095238
558,35-2012.00,"Cooks, Institution and Cafeteria",0.0104384133611691,0.5308333333333334,2.0,0.1428571428571428
559,35-2013.00,"Cooks, Private Household",0.0125260960334029,0.4711111111111111,3.0,0.1071428571428571
560,35-2014.00,"Cooks, Restaurant",0.0396659707724425,0.4786111111111111,2.0,0.2142857142857142
561,35-2015.00,"Cooks, Short Order",0.0751565762004175,0.5325,2.0,0.3809523809523809
562,35-2019.00,"Cooks, All Other",0.395615866388309,,,0.4642857142857143
563,35-2021.00,Food Preparation Workers,0.0292275574112734,0.5066666666666666,1.0,0.238095238095238
564,35-3011.00,Bartenders,0.0093945720250521,0.4366666666666666,2.0,0.1547619047619047
565,35-3023.00,Fast Food and Counter Workers,0.1597077244258872,0.4577777777777777,1.0,0.4523809523809524
566,35-3023.01,Baristas,0.034446764091858,0.4380555555555556,1.0,0.2142857142857142
567,35-3031.00,Waiters and Waitresses,0.0521920668058455,0.4375,2.0,0.3095238095238095
568,35-3041.00,"Food Servers, Nonrestaurant",0.0208768267223382,0.5547222222222223,2.0,0.238095238095238
569,35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,0.0532359081419624,0.44,1.0,0.369047619047619
570,35-9021.00,Dishwashers,0.0093945720250521,0.4363888888888889,1.0,0.1666666666666666
571,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",0.0835073068893528,0.5225,2.0,0.3809523809523809
572,35-9099.00,"Food Preparation and Serving Related Workers, All Other",0.0751565762004175,,,0.3452380952380952
573,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,0.1711899791231732,0.5844444444444445,2.0,0.4285714285714285
574,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",0.2526096033402922,0.7011111111111111,3.0,0.4404761904761904
575,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",0.0772442588726513,0.5455555555555557,3.0,0.5
576,37-2012.00,Maids and Housekeeping Cleaners,0.127348643006263,0.3777777777777777,1.0,0.3809523809523809
577,37-2019.00,"Building Cleaning Workers, All Other",0.0636743215031315,,,0.4047619047619047
578,37-2021.00,Pest Control Workers,0.0083507306889352,0.5530555555555555,2.0,0.0476190476190476
579,37-3011.00,Landscaping and Groundskeeping Workers,0.0187891440501043,0.4891666666666666,1.0,0.1785714285714285
580,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",0.0104384133611691,0.5572222222222222,2.0,0.1428571428571428
581,37-3013.00,Tree Trimmers and Pruners,0.0093945720250521,0.6219444444444445,2.0,0.1428571428571428
582,37-3019.00,"Grounds Maintenance Workers, All Other",0.115866388308977,,,0.5
583,39-1013.00,First-Line Supervisors of Gambling Services Workers,0.3110647181628392,0.5647222222222222,2.0,0.4404761904761904
584,39-1014.00,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",0.2661795407098121,,,0.369047619047619
585,39-1022.00,First-Line Supervisors of Personal Service Workers,0.407098121085595,0.6302777777777778,3.0,0.6309523809523809
586,39-2011.00,Animal Trainers,0.0219206680584551,0.5958333333333333,2.0,0.0476190476190476
587,39-2021.00,Animal Caretakers,0.0198329853862212,0.5541666666666667,2.0,0.1666666666666666
588,39-3011.00,Gambling Dealers,0.0511482254697286,0.4372222222222223,2.0,0.1547619047619047
589,39-3012.00,Gambling and Sports Book Writers and Runners,0.313152400835073,0.4791666666666666,2.0,0.3452380952380952
590,39-3019.00,"Gambling Service Workers, All Other",0.5918580375782881,,,0.75
591,39-3021.00,Motion Picture Projectionists,0.022964509394572,0.4583333333333333,2.0,0.0833333333333333
592,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers",0.2066805845511482,0.4213888888888889,2.0,0.3928571428571428
593,39-3091.00,Amusement and Recreation Attendants,0.0605427974947807,0.4988888888888889,1.0,0.238095238095238
594,39-3092.00,Costume Attendants,0.0313152400835073,0.5011111111111111,2.0,0.0714285714285714
595,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants",0.0125260960334029,0.4491666666666666,2.0,0.1071428571428571
596,39-3099.00,"Entertainment Attendants and Related Workers, All Other",0.3663883089770355,,,0.5357142857142857
597,39-4011.00,Embalmers,0.0020876826722338,0.6972222222222222,3.0,0.0119047619047619
598,39-4012.00,Crematory Operators,0.0020876826722338,,,0.0238095238095238
599,39-4021.00,Funeral Attendants,0.0062630480167014,0.5863888888888888,2.0,0.0714285714285714
600,39-4031.00,"Morticians, Undertakers, and Funeral Arrangers",0.0135699373695198,0.6605555555555556,3.0,0.0357142857142857
601,39-5011.00,Barbers,0.0020876826722338,0.5444444444444444,3.0,0.0357142857142857
602,39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",0.0167014613778705,0.5675,3.0,0.0595238095238095
603,39-5091.00,"Makeup Artists, Theatrical and Performance",0.0208768267223382,0.5569444444444444,3.0,0.0238095238095238
604,39-5092.00,Manicurists and Pedicurists,0.0031315240083507,0.4144444444444444,2.0,0.0357142857142857
605,39-5093.00,Shampooers,0.0020876826722338,0.47,2.0,0.0357142857142857
606,39-5094.00,Skincare Specialists,0.0073068893528183,0.523611111111111,3.0,0.0357142857142857
607,39-6011.00,Baggage Porters and Bellhops,0.0448851774530271,0.5852777777777778,2.0,0.1666666666666666
608,39-6012.00,Concierges,0.360125260960334,0.5838888888888889,3.0,0.5714285714285714
609,39-7011.00,Tour Guides and Escorts,0.0323590814196242,0.571388888888889,3.0,0.2142857142857142
610,39-7012.00,Travel Guides,0.0146137787056367,0.6294444444444445,2.0,0.1309523809523809
611,39-9011.00,Childcare Workers,0.0073068893528183,0.5552777777777778,2.0,0.0476190476190476
612,39-9011.01,Nannies,0.0375782881002087,0.545,2.0,0.119047619047619
613,39-9031.00,Exercise Trainers and Group Fitness Instructors,0.1106471816283924,0.5611111111111111,3.0,0.2261904761904762
614,39-9032.00,Recreation Workers,0.0657620041753653,0.6258333333333334,4.0,0.1071428571428571
615,39-9041.00,Residential Advisors,0.2045929018789144,0.6111111111111112,3.0,0.3928571428571428
616,39-9099.00,"Personal Care and Service Workers, All Other",0.534446764091858,,,0.8214285714285714
617,41-1011.00,First-Line Supervisors of Retail Sales Workers,0.3705636743215031,0.5472222222222223,2.0,0.4642857142857143
618,41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,0.662839248434238,0.6713888888888888,4.0,0.6785714285714286
619,41-2011.00,Cashiers,0.4164926931106472,0.4225,2.0,0.5476190476190477
620,41-2012.00,Gambling Change Persons and Booth Cashiers,0.1075156576200417,0.4611111111111111,2.0,0.3214285714285714
621,41-2021.00,Counter and Rental Clerks,0.2056367432150313,0.5152777777777777,2.0,0.6071428571428571
622,41-2022.00,Parts Salespersons,0.0699373695198329,0.5719444444444445,2.0,0.4880952380952381
623,41-2031.00,Retail Salespersons,0.0594989561586638,0.5183333333333333,2.0,0.2023809523809523
624,41-3011.00,Advertising Sales Agents,0.3580375782881002,0.5744444444444445,4.0,0.4166666666666667
625,41-3021.00,Insurance Sales Agents,0.150313152400835,0.5838888888888889,4.0,0.0952380952380952
626,41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",0.1544885177453027,0.5777777777777778,4.0,0.0357142857142857
627,41-3041.00,Travel Agents,0.2807933194154488,0.5463888888888888,3.0,0.369047619047619
628,41-3091.00,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",0.767223382045929,,,0.75
629,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",0.3235908141962422,0.5886111111111112,4.0,0.6071428571428571
630,41-4011.07,Solar Sales Representatives and Assessors,0.1242171189979123,0.6377777777777778,3.0,0.2023809523809523
631,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",0.3194154488517745,0.6027777777777777,4.0,0.4404761904761904
632,41-9011.00,Demonstrators and Product Promoters,0.5803757828810021,0.4672222222222222,2.0,0.8571428571428571
633,41-9012.00,Models,0.0626304801670146,0.3580555555555555,2.0,0.0952380952380952
634,41-9021.00,Real Estate Brokers,0.1169102296450939,0.6747222222222221,4.0,0.1071428571428571
635,41-9022.00,Real Estate Sales Agents,0.1294363256784968,0.6161111111111112,3.0,0.1309523809523809
636,41-9031.00,Sales Engineers,0.5229645093945721,0.5627777777777778,4.0,0.75
637,41-9041.00,Telemarketers,0.3820459290187891,0.4216666666666666,2.0,0.4761904761904761
638,41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",0.0918580375782881,0.4469444444444443,1.0,0.3214285714285714
639,41-9099.00,"Sales and Related Workers, All Other",0.9091858037578288,,,0.9285714285714286
640,43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,0.7296450939457203,0.5583333333333333,3.0,0.5952380952380952
641,43-2011.00,"Switchboard Operators, Including Answering Service",0.4248434237995824,0.4680555555555556,2.0,0.5
642,43-2021.00,Telephone Operators,0.477035490605428,0.4069444444444444,2.0,0.5714285714285714
643,43-2099.00,"Communications Equipment Operators, All Other",0.7588726513569938,,,0.8333333333333334
644,43-3011.00,Bill and Account Collectors,0.6691022964509394,0.4352777777777777,2.0,0.6666666666666666
645,43-3021.00,Billing and Posting Clerks,0.6482254697286013,0.4308333333333333,3.0,0.6190476190476191
646,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",0.6169102296450939,0.4855555555555556,3.0,0.6428571428571429
647,43-3041.00,Gambling Cage Workers,0.3183716075156576,0.4858333333333333,2.0,0.369047619047619
648,43-3051.00,Payroll and Timekeeping Clerks,0.545929018789144,0.4633333333333334,3.0,0.6428571428571429
649,43-3061.00,Procurement Clerks,0.4269311064718162,0.4533333333333333,2.0,0.6904761904761905
650,43-3071.00,Tellers,0.18580375782881,0.5463888888888888,2.0,0.2023809523809523
651,43-3099.00,"Financial Clerks, All Other",0.7098121085594989,,,0.6666666666666666
652,43-4011.00,Brokerage Clerks,0.1722338204592902,0.5058333333333334,3.0,0.1428571428571428
653,43-4021.00,Correspondence Clerks,0.7160751565762005,0.4969444444444443,2.0,0.6190476190476191
654,43-4031.00,"Court, Municipal, and License Clerks",0.208768267223382,0.4919444444444443,2.0,0.2738095238095238
655,43-4041.00,"Credit Authorizers, Checkers, and Clerks",0.3966597077244259,0.5427777777777778,2.0,0.2857142857142857
656,43-4051.00,Customer Service Representatives,0.8382045929018789,0.4152777777777778,2.0,0.8571428571428571
657,43-4061.00,"Eligibility Interviewers, Government Programs",0.2348643006263048,0.475,3.0,0.1547619047619047
658,43-4071.00,File Clerks,0.5187891440501043,0.43,2.0,0.7261904761904762
659,43-4081.00,"Hotel, Motel, and Resort Desk Clerks",0.2954070981210856,0.5497222222222222,2.0,0.3333333333333333
660,43-4111.00,"Interviewers, Except Eligibility and Loan",0.907098121085595,0.5730555555555557,3.0,1.0
661,43-4121.00,"Library Assistants, Clerical",0.1649269311064718,0.5013888888888889,2.0,0.2976190476190476
662,43-4131.00,Loan Interviewers and Clerks,0.6043841336116911,0.55,3.0,0.5595238095238095
663,43-4141.00,New Accounts Clerks,0.6033402922755741,0.523888888888889,3.0,0.4404761904761904
664,43-4151.00,Order Clerks,0.2682672233820459,0.4805555555555556,2.0,0.6190476190476191
665,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping",0.5386221294363257,0.5119444444444443,3.0,0.6666666666666666
666,43-4171.00,Receptionists and Information Clerks,0.7651356993736952,0.4430555555555556,2.0,0.75
667,43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks,0.2766179540709812,0.5794444444444445,2.0,0.4880952380952381
668,43-4199.00,"Information and Record Clerks, All Other",0.8121085594989561,,,0.7142857142857143
669,43-5011.00,Cargo and Freight Agents,0.1931106471816284,0.5313888888888889,2.0,0.4166666666666667
670,43-5011.01,Freight Forwarders,0.2473903966597077,0.5405555555555555,2.0,0.6071428571428571
671,43-5021.00,Couriers and Messengers,0.1764091858037578,0.5580555555555555,2.0,0.5476190476190477
672,43-5031.00,Public Safety Telecommunicators,0.0427974947807933,0.5069444444444445,2.0,0.0833333333333333
673,43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance",0.313152400835073,0.6022222222222222,2.0,0.7023809523809523
674,43-5041.00,"Meter Readers, Utilities",0.0626304801670146,0.5433333333333333,2.0,0.2142857142857142
675,43-5051.00,Postal Service Clerks,0.0960334029227557,0.4641666666666666,2.0,0.3571428571428571
676,43-5052.00,Postal Service Mail Carriers,0.0605427974947807,0.4905555555555556,2.0,0.2857142857142857
677,43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",0.0636743215031315,0.4597222222222223,2.0,0.2738095238095238
678,43-5061.00,"Production, Planning, and Expediting Clerks",0.7045929018789144,0.5372222222222223,2.0,0.8690476190476191
679,43-5071.00,"Shipping, Receiving, and Inventory Clerks",0.2912317327766179,0.5563888888888889,2.0,0.7380952380952381
680,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",0.4227557411273486,0.5030555555555556,2.0,0.7619047619047619
681,43-6011.00,Executive Secretaries and Executive Administrative Assistants,0.8851774530271399,0.4622222222222223,3.0,0.7142857142857143
682,43-6012.00,Legal Secretaries and Administrative Assistants,0.3622129436325678,0.4663888888888889,3.0,0.2976190476190476
683,43-6013.00,Medical Secretaries and Administrative Assistants,0.534446764091858,0.4747222222222222,2.0,0.4761904761904761
684,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",0.81419624217119,0.4422222222222223,2.0,0.8214285714285714
685,43-9021.00,Data Entry Keyers,0.5970772442588727,0.4811111111111111,2.0,0.8095238095238095
686,43-9022.00,Word Processors and Typists,0.755741127348643,0.4238888888888889,2.0,0.7976190476190477
687,43-9031.00,Desktop Publishers,0.7536534446764092,0.4675,3.0,0.7023809523809523
688,43-9041.00,Insurance Claims and Policy Processing Clerks,0.4112734864300626,0.4347222222222223,2.0,0.3452380952380952
689,43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",0.1565762004175365,0.5675,2.0,0.2857142857142857
690,43-9061.00,"Office Clerks, General",0.9561586638830898,0.4438888888888889,2.0,0.9523809523809524
691,43-9071.00,"Office Machine Operators, Except Computer",0.2275574112734864,0.41,2.0,0.3571428571428571
692,43-9081.00,Proofreaders and Copy Markers,0.8037578288100209,0.4602777777777777,4.0,0.7380952380952381
693,43-9111.00,Statistical Assistants,0.7849686847599165,0.523611111111111,4.0,0.6666666666666666
694,43-9199.00,"Office and Administrative Support Workers, All Other",0.907098121085595,,,0.8214285714285714
695,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",0.0615866388308977,0.6577777777777779,3.0,0.25
696,45-2011.00,Agricultural Inspectors,0.0772442588726513,0.5730555555555555,2.0,0.3095238095238095
697,45-2021.00,Animal Breeders,0.0323590814196242,0.4888888888888889,2.0,0.0714285714285714
698,45-2041.00,"Graders and Sorters, Agricultural Products",0.1096033402922755,0.4097222222222222,1.0,0.4166666666666667
699,45-2091.00,Agricultural Equipment Operators,0.034446764091858,0.4563888888888889,1.0,0.2857142857142857
700,45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",0.0208768267223382,0.4525,1.0,0.25
701,45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals",0.0281837160751565,0.5363888888888889,2.0,0.1785714285714285
702,45-2099.00,"Agricultural Workers, All Other",0.1461377870563674,,,0.369047619047619
703,45-3031.00,Fishing and Hunting Workers,0.0093945720250521,0.5097222222222222,1.0,0.119047619047619
704,45-4011.00,Forest and Conservation Workers,0.0281837160751565,0.6013888888888889,2.0,0.2619047619047619
705,45-4021.00,Fallers,0.0031315240083507,0.4919444444444445,1.0,0.0833333333333333
706,45-4022.00,Logging Equipment Operators,0.0177453027139874,0.5419444444444445,1.0,0.1666666666666666
707,45-4023.00,Log Graders and Scalers,0.2244258872651357,0.5666666666666667,2.0,0.5357142857142857
708,45-4029.00,"Logging Workers, All Other",0.6085594989561587,,,0.8214285714285714
709,47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,0.05741127348643,0.7258333333333333,3.0,0.3333333333333333
710,47-1011.03,Solar Energy Installation Managers,0.0156576200417536,0.6655555555555556,3.0,0.0952380952380952
711,47-2011.00,Boilermakers,0.0093945720250521,0.6480555555555556,3.0,0.0357142857142857
712,47-2021.00,Brickmasons and Blockmasons,0.011482254697286,0.6025,2.0,0.1428571428571428
713,47-2022.00,Stonemasons,0.0031315240083507,0.5955555555555556,3.0,0.0952380952380952
714,47-2031.00,Carpenters,0.0167014613778705,0.6255555555555555,2.0,0.1547619047619047
715,47-2041.00,Carpet Installers,0.0020876826722338,0.5236111111111111,2.0,0.0595238095238095
716,47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles",0.0041753653444676,0.5077777777777777,2.0,0.0952380952380952
717,47-2043.00,Floor Sanders and Finishers,0.011482254697286,0.4961111111111111,1.0,0.1428571428571428
718,47-2044.00,Tile and Stone Setters,0.0052192066805845,0.4855555555555556,2.0,0.0833333333333333
719,47-2051.00,Cement Masons and Concrete Finishers,0.0073068893528183,0.5894444444444445,1.0,0.119047619047619
720,47-2053.00,Terrazzo Workers and Finishers,0.0041753653444676,0.4866666666666666,2.0,0.0714285714285714
721,47-2061.00,Construction Laborers,0.0135699373695198,0.5483333333333333,2.0,0.2142857142857142
722,47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",0.011482254697286,0.5913888888888889,2.0,0.1309523809523809
723,47-2072.00,Pile Driver Operators,0.0031315240083507,0.6533333333333333,2.0,0.0833333333333333
724,47-2073.00,Operating Engineers and Other Construction Equipment Operators,0.0125260960334029,0.6680555555555556,2.0,0.119047619047619
725,47-2081.00,Drywall and Ceiling Tile Installers,0.0167014613778705,0.538888888888889,2.0,0.1428571428571428
726,47-2082.00,Tapers,0.0093945720250521,0.4941666666666666,2.0,0.0714285714285714
727,47-2111.00,Electricians,0.0271398747390396,0.6488888888888888,3.0,0.2857142857142857
728,47-2121.00,Glaziers,0.0083507306889352,0.6033333333333334,2.0,0.119047619047619
729,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall",0.0323590814196242,0.5219444444444443,2.0,0.3095238095238095
730,47-2132.00,"Insulation Workers, Mechanical",0.0104384133611691,0.538888888888889,2.0,0.1785714285714285
731,47-2141.00,"Painters, Construction and Maintenance",0.0198329853862212,0.5441666666666667,2.0,0.2261904761904762
732,47-2142.00,Paperhangers,0.0125260960334029,0.485,2.0,0.119047619047619
733,47-2151.00,Pipelayers,0.0062630480167014,0.6602777777777779,2.0,0.1071428571428571
734,47-2152.00,"Plumbers, Pipefitters, and Steamfitters",0.0146137787056367,0.6186111111111111,3.0,0.1547619047619047
735,47-2152.04,Solar Thermal Installers and Technicians,0.0083507306889352,0.6383333333333333,3.0,0.0476190476190476
736,47-2161.00,Plasterers and Stucco Masons,0.0167014613778705,0.5044444444444444,1.0,0.1428571428571428
737,47-2171.00,Reinforcing Iron and Rebar Workers,0.0093945720250521,0.5991666666666666,2.0,0.1309523809523809
738,47-2181.00,Roofers,0.0260960334029227,0.62,2.0,0.1785714285714285
739,47-2211.00,Sheet Metal Workers,0.0375782881002087,0.5472222222222223,2.0,0.3333333333333333
740,47-2221.00,Structural Iron and Steel Workers,0.0135699373695198,0.6205555555555555,2.0,0.1666666666666666
741,47-2231.00,Solar Photovoltaic Installers,0.0302713987473903,0.5375,2.0,0.1904761904761904
742,47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",0.0605427974947807,0.5875,2.0,0.2976190476190476
743,47-3012.00,Helpers--Carpenters,0.127348643006263,0.6088888888888888,2.0,0.4285714285714285
744,47-3013.00,Helpers--Electricians,0.0949895615866388,0.5383333333333333,2.0,0.4642857142857143
745,47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",0.0521920668058455,0.5055555555555556,1.0,0.3333333333333333
746,47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",0.0720250521920668,0.4913888888888889,2.0,0.2857142857142857
747,47-3016.00,Helpers--Roofers,0.0876826722338204,0.5702777777777778,2.0,0.3571428571428571
748,47-3019.00,"Helpers, Construction Trades, All Other",0.290187891440501,,,0.6547619047619048
749,47-4011.00,Construction and Building Inspectors,0.0636743215031315,0.6305555555555555,3.0,0.4166666666666667
750,47-4011.01,Energy Auditors,0.0386221294363256,0.5725,3.0,0.1547619047619047
751,47-4021.00,Elevator and Escalator Installers and Repairers,0.011482254697286,0.6602777777777779,3.0,0.119047619047619
752,47-4031.00,Fence Erectors,0.0073068893528183,0.6711111111111111,2.0,0.1071428571428571
753,47-4041.00,Hazardous Materials Removal Workers,0.0135699373695198,0.6061111111111112,3.0,0.119047619047619
754,47-4051.00,Highway Maintenance Workers,0.0501043841336116,0.6263888888888889,2.0,0.2261904761904762
755,47-4061.00,Rail-Track Laying and Maintenance Equipment Operators,0.0292275574112734,0.6666666666666667,2.0,0.1904761904761904
756,47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners,0.011482254697286,0.5713888888888888,1.0,0.119047619047619
757,47-4091.00,Segmental Pavers,0.0146137787056367,0.6119444444444445,2.0,0.1428571428571428
758,47-4099.00,"Construction and Related Workers, All Other",0.3392484342379958,,,0.6904761904761905
759,47-4099.03,Weatherization Installers and Technicians,0.0354906054279749,0.5836111111111112,2.0,0.1904761904761904
760,47-5011.00,"Derrick Operators, Oil and Gas",0.0041753653444676,0.5983333333333334,1.0,0.0833333333333333
761,47-5012.00,"Rotary Drill Operators, Oil and Gas",0.0052192066805845,0.7066666666666667,2.0,0.0595238095238095
762,47-5013.00,"Service Unit Operators, Oil and Gas",0.0031315240083507,0.6877777777777778,2.0,0.0595238095238095
763,47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining",0.0167014613778705,0.5694444444444445,2.0,0.2023809523809523
764,47-5023.00,"Earth Drillers, Except Oil and Gas",0.0052192066805845,0.57,2.0,0.1071428571428571
765,47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters",0.0020876826722338,0.6561111111111111,2.0,0.0238095238095238
766,47-5041.00,Continuous Mining Machine Operators,0.0104384133611691,0.5636111111111112,2.0,0.1309523809523809
767,47-5043.00,"Roof Bolters, Mining",0.0104384133611691,0.545,2.0,0.119047619047619
768,47-5044.00,"Loading and Moving Machine Operators, Underground Mining",0.011482254697286,0.5263888888888889,2.0,0.1071428571428571
769,47-5049.00,"Underground Mining Machine Operators, All Other",0.0563674321503131,,,0.2619047619047619
770,47-5051.00,"Rock Splitters, Quarry",0.0031315240083507,0.4258333333333333,1.0,0.1309523809523809
771,47-5071.00,"Roustabouts, Oil and Gas",0.0093945720250521,0.5975,1.0,0.0952380952380952
772,47-5081.00,Helpers--Extraction Workers,0.0657620041753653,0.6444444444444444,2.0,0.3214285714285714
773,47-5099.00,"Extraction Workers, All Other",0.8580375782881002,,,0.8928571428571429
774,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers",0.2922755741127348,0.63,3.0,0.8095238095238095
775,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers",0.3340292275574112,0.5491666666666667,3.0,0.5714285714285714
776,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers",0.0396659707724425,0.58,3.0,0.1428571428571428
777,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers",0.0594989561586638,0.5797222222222222,3.0,0.3095238095238095
778,49-2091.00,Avionics Technicians,0.0062630480167014,0.5588888888888889,3.0,0.0238095238095238
779,49-2092.00,"Electric Motor, Power Tool, and Related Repairers",0.0302713987473903,0.5683333333333334,3.0,0.4166666666666667
780,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment",0.0396659707724425,0.6061111111111112,3.0,0.2976190476190476
781,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",0.0480167014613778,0.5819444444444445,3.0,0.5119047619047619
782,49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",0.0156576200417536,0.685,3.0,0.1071428571428571
783,49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles",0.0636743215031315,0.5427777777777778,3.0,0.2857142857142857
784,49-2097.00,Audiovisual Equipment Installers and Repairers,0.0657620041753653,0.5852777777777777,3.0,0.0833333333333333
785,49-2098.00,Security and Fire Alarm Systems Installers,0.0240083507306889,0.6433333333333333,3.0,0.0952380952380952
786,49-3011.00,Aircraft Mechanics and Service Technicians,0.0010438413361169,0.5797222222222222,3.0,0.0119047619047619
787,49-3021.00,Automotive Body and Related Repairers,0.0093945720250521,0.5008333333333334,2.0,0.0833333333333333
788,49-3022.00,Automotive Glass Installers and Repairers,0.0041753653444676,0.4875,2.0,0.0595238095238095
789,49-3023.00,Automotive Service Technicians and Mechanics,0.0104384133611691,0.5647222222222222,3.0,0.1071428571428571
790,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists,0.0135699373695198,0.6433333333333333,3.0,0.0833333333333333
791,49-3041.00,Farm Equipment Mechanics and Service Technicians,0.0083507306889352,0.5733333333333334,3.0,0.1309523809523809
792,49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",0.0146137787056367,0.6086111111111111,3.0,0.238095238095238
793,49-3043.00,Rail Car Repairers,0.0052192066805845,0.5477777777777778,2.0,0.0476190476190476
794,49-3051.00,Motorboat Mechanics and Service Technicians,0.0052192066805845,0.6166666666666667,3.0,0.0476190476190476
795,49-3052.00,Motorcycle Mechanics,0.0010438413361169,0.6041666666666666,3.0,0.0119047619047619
796,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,0.0031315240083507,0.4675,2.0,0.0238095238095238
797,49-3091.00,Bicycle Repairers,0.0031315240083507,0.5177777777777778,2.0,0.0357142857142857
798,49-3092.00,Recreational Vehicle Service Technicians,0.0146137787056367,0.5122222222222222,2.0,0.0952380952380952
799,49-3093.00,Tire Repairers and Changers,0.0052192066805845,0.5666666666666667,2.0,0.0833333333333333
800,49-9011.00,Mechanical Door Repairers,0.0177453027139874,0.5647222222222222,2.0,0.1428571428571428
801,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",0.0177453027139874,0.6513888888888889,3.0,0.2738095238095238
802,49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",0.0031315240083507,0.6427777777777779,3.0,0.0119047619047619
803,49-9031.00,Home Appliance Repairers,0.0031315240083507,0.5419444444444445,2.0,0.0476190476190476
804,49-9041.00,Industrial Machinery Mechanics,0.0532359081419624,0.5263888888888889,3.0,0.4404761904761904
805,49-9043.00,"Maintenance Workers, Machinery",0.0334029227557411,0.5905555555555555,3.0,0.4404761904761904
806,49-9044.00,Millwrights,0.0240083507306889,0.6572222222222222,2.0,0.4880952380952381
807,49-9045.00,"Refractory Materials Repairers, Except Brickmasons",0.0062630480167014,0.5041666666666667,2.0,0.0714285714285714
808,49-9051.00,Electrical Power-Line Installers and Repairers,0.011482254697286,0.6747222222222221,2.0,0.1666666666666666
809,49-9052.00,Telecommunications Line Installers and Repairers,0.0073068893528183,0.5963888888888889,2.0,0.0595238095238095
810,49-9061.00,Camera and Photographic Equipment Repairers,0.0511482254697286,0.4252777777777778,3.0,0.1547619047619047
